{ -1, 32 }
{ 4093, 11 }
{ 3391, 9 }
{ 4343, 8 }
{ 2094, 5 }
{ 3040, 6 }
{ 3126, 6 }
{ 9719, 10 }
{ 2238, 7 }
{ 4020, 8 }
{ 8912, 5 }
{ 6455, 8 }
{ 967, 7 }
{ 6034, 7 }
{ 8093, 10 }
{ 4870, 5 }
{ 2402, 5 }
{ 5578, 7 }
{ 3837, 10 }
{ 7448, 6 }
{ 3627, 7 }
{ 974, 7 }
{ 6843, 9 }
{ 4877, 6 }
{ 9582, 8 }
{ 8190, 12 }
{ 9854, 9 }
{ 5976, 7 }
{ 6127, 11 }
{ 9982, 10 }
{ 7706, 7 }
{ 76, 3 }
{ 3280, 5 }
{ 269, 4 }
{ 1330, 5 }
{ 8124, 10 }
{ 7087, 10 }
{ 726, 6 }
{ 3882, 7 }
{ 5998, 9 }
{ 932, 5 }
{ 8310, 6 }
{ 5488, 6 }
{ 1099, 5 }
{ 9346, 4 }
{ 3499, 8 }
{ 9268, 5 }
{ 5079, 9 }
{ 6664, 4 }
{ 5040, 6 }
{ 3137, 4 }
{ 1979, 9 }
{ 5006, 7 }
{ 7105, 7 }
{ 1790, 9 }
{ 7270, 7 }
{ 3944, 7 }
{ 5054, 9 }
{ 8667, 8 }
{ 9736, 4 }
{ 8492, 5 }
{ 6160, 3 }
{ 5272, 5 }
{ 1564, 5 }
{ 4719, 8 }
{ 6315, 7 }
{ 9750, 6 }
{ 9094, 6 }
{ 9235, 5 }
{ 7582, 9 }
{ 1280, 2 }
{ 8836, 4 }
{ 585, 4 }
{ 9256, 4 }
{ 2364, 6 }
{ 1525, 8 }
{ 6942, 8 }
{ 4456, 5 }
{ 8173, 11 }
{ 224, 3 }
{ 2215, 6 }
{ 5549, 8 }
{ 5069, 8 }
{ 5626, 9 }
{ 2161, 5 }
{ 4251, 6 }
{ 3894, 8 }
{ 1092, 3 }
{ 8561, 6 }
{ 5854, 9 }
{ 7431, 7 }
{ 3821, 9 }
{ 4756, 5 }
{ 4107, 4 }
{ 4541, 8 }
{ 6338, 5 }
{ 4337, 6 }
{ 7357, 9 }
{ 4202, 5 }
{ 9625, 7 }
{ 5856, 6 }
{ 2629, 5 }
{ 573, 6 }
{ 8433, 6 }
{ 6735, 8 }
{ 268, 3 }
{ 3628, 6 }
{ 9433, 7 }
{ 2550, 8 }
{ 119, 6 }
{ 6641, 8 }
{ 2440, 4 }
{ 22, 3 }
{ 8739, 5 }
{ 2293, 7 }
{ 2655, 8 }
{ 8316, 6 }
{ 3790, 8 }
{ 3019, 8 }
{ 2546, 7 }
{ 6747, 8 }
{ 8795, 7 }
{ 9130, 7 }
{ 3405, 7 }
{ 461, 6 }
{ 3306, 7 }
{ 3905, 6 }
{ 6276, 4 }
{ 2619, 7 }
{ 9515, 7 }
{ 2645, 6 }
{ 103, 5 }
{ 3415, 8 }
{ 7172, 4 }
{ 830, 7 }
{ 3652, 5 }
{ 7138, 8 }
{ 368, 4 }
{ 9836, 7 }
{ 9508, 5 }
{ 518, 3 }
{ 3548, 8 }
{ 2712, 5 }
{ 5076, 7 }
{ 7301, 6 }
{ 4238, 5 }
{ 2840, 5 }
{ 2535, 8 }
{ 9559, 8 }
{ 121, 5 }
{ 6206, 7 }
{ 7164, 10 }
{ 1183, 7 }
{ 7680, 4 }
{ 3370, 6 }
{ 8629, 7 }
{ 1291, 5 }
{ 8094, 10 }
{ 4220, 6 }
{ 4880, 4 }
{ 1292, 4 }
{ 4590, 8 }
{ 9302, 6 }
{ 1977, 8 }
{ 890, 7 }
{ 3381, 7 }
{ 9859, 6 }
{ 5675, 7 }
{ 2813, 9 }
{ 2976, 5 }
{ 9415, 7 }
{ 5169, 5 }
{ 7541, 9 }
{ 773, 4 }
{ 7647, 11 }
{ 1942, 7 }
{ 7077, 8 }
{ 4298, 5 }
{ 2883, 6 }
{ 5588, 7 }
{ 2186, 4 }
{ 136, 2 }
{ 3654, 6 }
{ 6130, 9 }
{ 7283, 8 }
{ 3466, 6 }
{ 2735, 8 }
{ 4347, 8 }
{ 1766, 7 }
{ 558, 5 }
{ 5786, 7 }
{ 160, 2 }
{ 315, 6 }
{ 2759, 7 }
{ 8620, 6 }
{ 8866, 5 }
{ 2119, 5 }
{ 5843, 8 }
{ 248, 5 }
{ 9959, 9 }
{ 9493, 6 }
{ 9450, 7 }
{ 9822, 8 }
{ 6561, 6 }
{ 5352, 6 }
{ 7115, 9 }
{ 2993, 7 }
{ 8522, 5 }
{ 3095, 6 }
{ 6617, 8 }
{ 2380, 5 }
{ 523, 4 }
{ 8930, 6 }
{ 1933, 7 }
{ 8931, 7 }
{ 9467, 9 }
{ 7990, 9 }
{ 3085, 5 }
{ 8262, 4 }
{ 8082, 8 }
{ 4428, 5 }
{ 6233, 6 }
{ 550, 4 }
{ 338, 4 }
{ 4159, 7 }
{ 4321, 5 }
{ 3240, 5 }
{ 4156, 5 }
{ 1457, 6 }
{ 2278, 6 }
{ 3420, 7 }
{ 1515, 8 }
{ 7248, 5 }
{ 5419, 7 }
{ 2351, 7 }
{ 2202, 5 }
{ 6502, 7 }
{ 2090, 4 }
{ 2113, 3 }
{ 9699, 8 }
{ 1532, 8 }
{ 3828, 8 }
{ 7840, 6 }
{ 6784, 4 }
{ 522, 3 }
{ 3553, 7 }
{ 6077, 10 }
{ 3071, 11 }
{ 4232, 3 }
{ 5731, 7 }
{ 1965, 8 }
{ 9762, 5 }
{ 5198, 6 }
{ 3511, 9 }
{ 4553, 6 }
{ 5828, 6 }
{ 6997, 8 }
{ 7936, 5 }
{ 5184, 3 }
{ 5266, 5 }
{ 783, 6 }
{ 1224, 4 }
{ 9452, 7 }
{ 4557, 7 }
{ 2778, 7 }
{ 4414, 7 }
{ 8448, 2 }
{ 4973, 8 }
{ 2634, 5 }
{ 7884, 8 }
{ 9641, 7 }
{ 5208, 5 }
{ 9624, 6 }
{ 1337, 6 }
{ 7319, 8 }
{ 836, 4 }
{ 4275, 6 }
{ 8384, 3 }
{ 8566, 7 }
{ 462, 6 }
{ 3874, 6 }
{ 3563, 9 }
{ 2212, 4 }
{ 5114, 9 }
{ 5789, 8 }
{ 7775, 10 }
{ 540, 4 }
{ 5393, 5 }
{ 4218, 6 }
{ 7972, 7 }
{ 9556, 6 }
{ 2058, 3 }
{ 6461, 8 }
{ 3742, 8 }
{ 1839, 8 }
{ 9140, 7 }
{ 1453, 7 }
{ 7063, 9 }
{ 8817, 6 }
{ 6907, 10 }
{ 7019, 9 }
{ 1364, 5 }
{ 7157, 10 }
{ 7158, 10 }
{ 2953, 6 }
{ 8861, 7 }
{ 2185, 4 }
{ 6494, 8 }
{ 5663, 8 }
{ 7141, 9 }
{ 7754, 7 }
{ 3841, 5 }
{ 6088, 7 }
{ 9544, 5 }
{ 9640, 6 }
{ 9675, 8 }
{ 5307, 8 }
{ 8707, 4 }
{ 7692, 6 }
{ 9509, 6 }
{ 7052, 7 }
{ 1482, 6 }
{ 5077, 8 }
{ 3575, 10 }
{ 5725, 8 }
{ 5773, 7 }
{ 1436, 6 }
{ 8158, 11 }
{ 5677, 7 }
{ 4382, 6 }
{ 1852, 7 }
{ 4272, 4 }
{ 2605, 6 }
{ 5886, 10 }
{ 9010, 6 }
{ 8924, 7 }
{ 5618, 8 }
{ 8969, 5 }
{ 7695, 8 }
{ 5790, 8 }
{ 4008, 7 }
{ 9063, 8 }
{ 5280, 4 }
{ 3498, 7 }
{ 3077, 4 }
{ 365, 6 }
{ 8915, 7 }
{ 8089, 9 }
{ 4577, 6 }
{ 1862, 6 }
{ 7784, 7 }
{ 2446, 6 }
{ 5844, 7 }
{ 3977, 7 }
{ 172, 4 }
{ 7330, 6 }
{ 5106, 8 }
{ 2565, 4 }
{ 7398, 8 }
{ 8933, 7 }
{ 3840, 4 }
{ 5909, 7 }
{ 350, 6 }
{ 6716, 7 }
{ 4214, 6 }
{ 2791, 8 }
{ 4732, 7 }
{ 4799, 9 }
{ 5579, 8 }
{ 1115, 6 }
{ 3058, 8 }
{ 221, 6 }
{ 4121, 4 }
{ 2708, 5 }
{ 9175, 9 }
{ 4278, 6 }
{ 3530, 7 }
{ 999, 8 }
{ 1627, 7 }
{ 504, 6 }
{ 3469, 7 }
{ 8430, 7 }
{ 4294, 5 }
{ 3535, 9 }
{ 3300, 6 }
{ 9884, 7 }
{ 5960, 6 }
{ 9557, 7 }
{ 9677, 8 }
{ 3026, 7 }
{ 1310, 6 }
{ 6941, 8 }
{ 8268, 4 }
{ 7031, 10 }
{ 4960, 5 }
{ 6913, 5 }
{ 4042, 8 }
{ 3865, 7 }
{ 5583, 9 }
{ 5764, 5 }
{ 6275, 5 }
{ 2670, 7 }
{ 1421, 6 }
{ 1962, 7 }
{ 8412, 6 }
{ 3059, 9 }
{ 6899, 9 }
{ 4720, 5 }
{ 559, 6 }
{ 7310, 7 }
{ 5017, 7 }
{ 8478, 6 }
{ 6079, 11 }
{ 186, 5 }
{ 252, 6 }
{ 8917, 7 }
{ 4747, 6 }
{ 3161, 6 }
{ 9832, 6 }
{ 3867, 8 }
{ 6197, 6 }
{ 4290, 4 }
{ 7608, 8 }
{ 1344, 3 }
{ 1492, 6 }
{ 9726, 10 }
{ 1433, 6 }
{ 3014, 7 }
{ 687, 7 }
{ 1519, 9 }
{ 7405, 9 }
{ 7030, 9 }
{ 3653, 6 }
{ 3027, 8 }
{ 4174, 5 }
{ 2424, 6 }
{ 6212, 4 }
{ 1495, 8 }
{ 8670, 8 }
{ 7548, 9 }
{ 3295, 9 }
{ 3642, 7 }
{ 2691, 5 }
{ 6381, 8 }
{ 3269, 6 }
{ 4097, 2 }
{ 4814, 7 }
{ 8279, 6 }
{ 9070, 8 }
{ 2342, 5 }
{ 9480, 4 }
{ 198, 4 }
{ 1204, 5 }
{ 3990, 8 }
{ 387, 4 }
{ 1257, 6 }
{ 489, 6 }
{ 6333, 8 }
{ 1098, 4 }
{ 8934, 7 }
{ 7842, 7 }
{ 5449, 6 }
{ 3468, 6 }
{ 7946, 7 }
{ 4848, 6 }
{ 933, 6 }
{ 8731, 6 }
{ 7983, 10 }
{ 4178, 4 }
{ 7568, 6 }
{ 7614, 10 }
{ 894, 8 }
{ 4643, 5 }
{ 8618, 6 }
{ 2699, 6 }
{ 5972, 7 }
{ 6603, 8 }
{ 4605, 9 }
{ 5928, 6 }
{ 7182, 6 }
{ 6834, 7 }
{ 9872, 5 }
{ 407, 6 }
{ 6821, 7 }
{ 7631, 10 }
{ 2165, 6 }
{ 7726, 8 }
{ 2928, 6 }
{ 6320, 5 }
{ 8246, 5 }
{ 7532, 8 }
{ 8796, 6 }
{ 8477, 6 }
{ 3411, 7 }
{ 3258, 7 }
{ 3462, 6 }
{ 5554, 7 }
{ 6621, 9 }
{ 6900, 8 }
{ 2522, 7 }
{ 5055, 10 }
{ 5553, 7 }
{ 4374, 5 }
{ 7196, 6 }
{ 3686, 7 }
{ 9092, 5 }
{ 3333, 5 }
{ 2544, 6 }
{ 8772, 4 }
{ 833, 4 }
{ 2063, 5 }
{ 8887, 8 }
{ 616, 4 }
{ 8856, 5 }
{ 7833, 8 }
{ 2647, 7 }
{ 328, 3 }
{ 4001, 7 }
{ 8523, 6 }
{ 2084, 3 }
{ 9434, 7 }
{ 812, 5 }
{ 9191, 9 }
{ 5862, 8 }
{ 7133, 10 }
{ 1789, 9 }
{ 8722, 4 }
{ 7736, 7 }
{ 2643, 6 }
{ 7124, 8 }
{ 1819, 7 }
{ 1478, 6 }
{ 5150, 6 }
{ 2985, 7 }
{ 66, 2 }
{ 7460, 6 }
{ 3799, 9 }
{ 7760, 6 }
{ 2921, 7 }
{ 8291, 5 }
{ 2825, 5 }
{ 8881, 6 }
{ 3080, 3 }
{ 1635, 6 }
{ 1737, 6 }
{ 7414, 9 }
{ 4859, 9 }
{ 9262, 6 }
{ 1054, 5 }
{ 1863, 7 }
{ 4249, 5 }
{ 4292, 4 }
{ 7143, 10 }
{ 3802, 8 }
{ 4060, 9 }
{ 8228, 3 }
{ 4376, 4 }
{ 8672, 5 }
{ 2304, 2 }
{ 7838, 9 }
{ 871, 7 }
{ 5035, 8 }
{ 7190, 6 }
{ 8506, 6 }
{ 5335, 8 }
{ 9462, 8 }
{ 8902, 6 }
{ 5908, 6 }
{ 785, 4 }
{ 9438, 8 }
{ 6966, 8 }
{ 5534, 8 }
{ 4794, 7 }
{ 8691, 8 }
{ 7777, 7 }
{ 6364, 7 }
{ 35, 3 }
{ 7195, 7 }
{ 8568, 6 }
{ 9864, 5 }
{ 4550, 6 }
{ 8062, 11 }
{ 6996, 7 }
{ 1040, 2 }
{ 6163, 5 }
{ 8520, 4 }
{ 9166, 8 }
{ 467, 6 }
{ 5545, 7 }
{ 3079, 5 }
{ 5696, 4 }
{ 9298, 5 }
{ 542, 5 }
{ 1877, 7 }
{ 3793, 7 }
{ 1216, 3 }
{ 7711, 9 }
{ 3916, 7 }
{ 4407, 7 }
{ 5973, 8 }
{ 8736, 3 }
{ 8010, 8 }
{ 410, 5 }
{ 8168, 9 }
{ 544, 2 }
{ 9499, 7 }
{ 498, 6 }
{ 9547, 7 }
{ 8151, 11 }
{ 5225, 6 }
{ 6147, 4 }
{ 8067, 8 }
{ 3310, 8 }
{ 6761, 7 }
{ 1127, 6 }
{ 8347, 6 }
{ 2693, 5 }
{ 2105, 5 }
{ 1725, 8 }
{ 3371, 7 }
{ 2389, 6 }
{ 6683, 7 }
{ 3659, 7 }
{ 3050, 8 }
{ 6977, 6 }
{ 1633, 5 }
{ 4723, 7 }
{ 4778, 6 }
{ 6319, 8 }
{ 7127, 10 }
{ 1583, 7 }
{ 714, 5 }
{ 1959, 8 }
{ 5082, 8 }
{ 1626, 6 }
{ 5458, 6 }
{ 7305, 6 }
{ 2965, 7 }
{ 1056, 2 }
{ 9895, 8 }
{ 1745, 6 }
{ 1971, 8 }
{ 1231, 7 }
{ 9886, 8 }
{ 3337, 5 }
{ 1570, 4 }
{ 5492, 7 }
{ 6537, 6 }
{ 4133, 4 }
{ 4873, 5 }
{ 9596, 8 }
{ 6922, 6 }
{ 8954, 8 }
{ 3843, 6 }
{ 7966, 9 }
{ 8023, 10 }
{ 1288, 3 }
{ 7068, 8 }
{ 6666, 5 }
{ 8098, 8 }
{ 8824, 6 }
{ 4595, 8 }
{ 1294, 5 }
{ 8264, 3 }
{ 4041, 8 }
{ 5432, 6 }
{ 8464, 3 }
{ 2475, 7 }
{ 9976, 8 }
{ 2013, 9 }
{ 2422, 7 }
{ 7646, 10 }
{ 6652, 9 }
{ 8345, 5 }
{ 1072, 3 }
{ 104, 3 }
{ 5614, 9 }
{ 7489, 6 }
{ 195, 4 }
{ 1889, 6 }
{ 9705, 8 }
{ 8925, 8 }
{ 7457, 6 }
{ 1640, 5 }
{ 4451, 6 }
{ 4293, 5 }
{ 2599, 6 }
{ 887, 8 }
{ 6901, 9 }
{ 7806, 10 }
{ 1278, 8 }
{ 9865, 6 }
{ 9642, 7 }
{ 3168, 4 }
{ 8757, 6 }
{ 6753, 6 }
{ 450, 4 }
{ 5475, 7 }
{ 263, 4 }
{ 1036, 3 }
{ 8410, 6 }
{ 8152, 9 }
{ 4491, 6 }
{ 1817, 6 }
{ 4129, 3 }
{ 1733, 6 }
{ 1828, 5 }
{ 7140, 8 }
{ 6003, 9 }
{ 7619, 8 }
{ 831, 8 }
{ 6291, 6 }
{ 3649, 5 }
{ 6424, 5 }
{ 1466, 7 }
{ 3243, 7 }
{ 9101, 7 }
{ 3586, 4 }
{ 675, 5 }
{ 4028, 9 }
{ 1536, 2 }
{ 9279, 8 }
{ 5795, 7 }
{ 5990, 8 }
{ 3850, 6 }
{ 784, 3 }
{ 707, 5 }
{ 9918, 9 }
{ 7469, 8 }
{ 3755, 8 }
{ 9367, 7 }
{ 5505, 5 }
{ 8536, 5 }
{ 9953, 7 }
{ 7828, 7 }
{ 9162, 7 }
{ 4068, 8 }
{ 1446, 6 }
{ 1785, 8 }
{ 2399, 8 }
{ 1386, 6 }
{ 4106, 3 }
{ 3317, 8 }
{ 2563, 4 }
{ 2564, 3 }
{ 166, 4 }
{ 2093, 5 }
{ 2214, 5 }
{ 1015, 9 }
{ 6221, 6 }
{ 712, 4 }
{ 6675, 6 }
{ 3717, 6 }
{ 6136, 9 }
{ 3743, 9 }
{ 9068, 7 }
{ 8340, 4 }
{ 5556, 7 }
{ 5255, 6 }
{ 4425, 5 }
{ 5497, 8 }
{ 4560, 5 }
{ 5772, 6 }
{ 8964, 4 }
{ 2806, 8 }
{ 7183, 7 }
{ 1589, 6 }
{ 9004, 6 }
{ 8308, 5 }
{ 8625, 6 }
{ 1958, 7 }
{ 9369, 6 }
{ 2414, 7 }
{ 1855, 9 }
{ 1591, 7 }
{ 3533, 8 }
{ 6191, 7 }
{ 753, 6 }
{ 4477, 8 }
{ 7974, 8 }
{ 4971, 8 }
{ 4762, 6 }
{ 9075, 8 }
{ 708, 4 }
{ 5966, 8 }
{ 940, 6 }
{ 8022, 9 }
{ 4307, 6 }
{ 9410, 5 }
{ 7291, 9 }
{ 6697, 6 }
{ 7303, 7 }
{ 5771, 7 }
{ 5952, 5 }
{ 7668, 9 }
{ 6468, 5 }
{ 3964, 9 }
{ 2851, 6 }
{ 5095, 9 }
{ 4513, 5 }
{ 9673, 7 }
{ 7151, 11 }
{ 9824, 5 }
{ 8820, 6 }
{ 3622, 6 }
{ 1746, 6 }
{ 9401, 7 }
{ 171, 5 }
{ 972, 6 }
{ 661, 5 }
{ 4372, 4 }
{ 5126, 4 }
{ 5938, 7 }
{ 4625, 4 }
{ 514, 2 }
{ 4593, 7 }
{ 6409, 5 }
{ 3385, 7 }
{ 3345, 5 }
{ 7746, 6 }
{ 4308, 5 }
{ 9972, 8 }
{ 8639, 9 }
{ 2537, 7 }
{ 6377, 7 }
{ 1032, 2 }
{ 3724, 6 }
{ 615, 6 }
{ 4119, 5 }
{ 1846, 7 }
{ 962, 5 }
{ 5411, 6 }
{ 1194, 5 }
{ 6804, 6 }
{ 7386, 8 }
{ 7820, 7 }
{ 8889, 7 }
{ 6193, 5 }
{ 1874, 6 }
{ 9581, 8 }
{ 9637, 7 }
{ 749, 7 }
{ 532, 3 }
{ 4722, 6 }
{ 8871, 7 }
{ 1306, 5 }
{ 6145, 3 }
{ 5012, 6 }
{ 9626, 7 }
{ 7525, 8 }
{ 4075, 10 }
{ 704, 3 }
{ 662, 5 }
{ 3061, 9 }
{ 9906, 7 }
{ 8638, 8 }
{ 723, 6 }
{ 1772, 7 }
{ 5358, 8 }
{ 8826, 7 }
{ 5736, 6 }
{ 48, 2 }
{ 3899, 9 }
{ 9616, 5 }
{ 6121, 9 }
{ 9321, 6 }
{ 6915, 6 }
{ 547, 4 }
{ 9368, 5 }
{ 5666, 5 }
{ 3667, 7 }
{ 4056, 8 }
{ 6347, 7 }
{ 2893, 7 }
{ 9993, 6 }
{ 3164, 6 }
{ 3597, 6 }
{ 8628, 6 }
{ 7257, 7 }
{ 4398, 6 }
{ 3350, 6 }
{ 7010, 7 }
{ 1101, 5 }
{ 709, 5 }
{ 811, 6 }
{ 8563, 7 }
{ 6117, 9 }
{ 3604, 5 }
{ 9685, 8 }
{ 9389, 7 }
{ 5378, 4 }
{ 3492, 6 }
{ 3764, 7 }
{ 7097, 9 }
{ 732, 6 }
{ 7009, 7 }
{ 8610, 5 }
{ 7807, 11 }
{ 9313, 5 }
{ 83, 4 }
{ 380, 6 }
{ 3716, 5 }
{ 3065, 9 }
{ 9916, 8 }
{ 7666, 9 }
{ 8877, 7 }
{ 1795, 5 }
{ 6509, 8 }
{ 735, 8 }
{ 8893, 8 }
{ 7039, 11 }
{ 8080, 7 }
{ 3367, 7 }
{ 8791, 7 }
{ 309, 5 }
{ 2799, 9 }
{ 4151, 6 }
{ 1405, 8 }
{ 1918, 9 }
{ 6023, 8 }
{ 7590, 8 }
{ 9472, 3 }
{ 4691, 6 }
{ 7718, 7 }
{ 3552, 6 }
{ 7520, 6 }
{ 8085, 9 }
{ 2950, 6 }
{ 2967, 8 }
{ 3377, 6 }
{ 9222, 4 }
{ 8897, 5 }
{ 2135, 6 }
{ 8465, 4 }
{ 4798, 8 }
{ 1422, 6 }
{ 5690, 7 }
{ 5670, 6 }
{ 9245, 6 }
{ 3796, 7 }
{ 9534, 8 }
{ 3536, 6 }
{ 440, 5 }
{ 6984, 6 }
{ 7198, 7 }
{ 8799, 8 }
{ 7007, 10 }
{ 1382, 6 }
{ 9007, 8 }
{ 8447, 9 }
{ 6547, 7 }
{ 2035, 9 }
{ 7521, 7 }
{ 8167, 11 }
{ 4588, 7 }
{ 7150, 10 }
{ 7060, 7 }
{ 4646, 5 }
{ 8113, 9 }
{ 3985, 7 }
{ 80, 2 }
{ 1812, 5 }
{ 5803, 8 }
{ 2420, 6 }
{ 1614, 6 }
{ 1185, 4 }
{ 4838, 7 }
{ 7511, 9 }
{ 7072, 6 }
{ 1262, 7 }
{ 5697, 5 }
{ 4924, 7 }
{ 1293, 5 }
{ 8271, 6 }
{ 1096, 3 }
{ 6443, 7 }
{ 7942, 7 }
{ 9062, 7 }
{ 2456, 5 }
{ 6710, 7 }
{ 9817, 7 }
{ 2979, 7 }
{ 8585, 5 }
{ 4495, 7 }
{ 8046, 10 }
{ 2837, 6 }
{ 9908, 7 }
{ 908, 5 }
{ 4413, 7 }
{ 8396, 5 }
{ 9739, 6 }
{ 8831, 9 }
{ 8597, 6 }
{ 8402, 5 }
{ 7473, 7 }
{ 5900, 6 }
{ 1008, 6 }
{ 3132, 6 }
{ 1507, 7 }
{ 5051, 9 }
{ 7735, 9 }
{ 1905, 7 }
{ 466, 5 }
{ 1255, 7 }
{ 7222, 7 }
{ 561, 4 }
{ 935, 7 }
{ 3969, 6 }
{ 6610, 7 }
{ 3078, 4 }
{ 9711, 10 }
{ 8838, 5 }
{ 9409, 5 }
{ 1758, 8 }
{ 7381, 8 }
{ 779, 5 }
{ 5186, 4 }
{ 6070, 9 }
{ 4282, 6 }
{ 1013, 8 }
{ 8293, 5 }
{ 1173, 5 }
{ 4180, 4 }
{ 9296, 4 }
{ 3122, 5 }
{ 9203, 9 }
{ 6947, 7 }
{ 5315, 6 }
{ 6954, 7 }
{ 4515, 6 }
{ 4243, 5 }
{ 9384, 5 }
{ 9122, 6 }
{ 9801, 6 }
{ 5651, 6 }
{ 3823, 10 }
{ 2192, 3 }
{ 1505, 6 }
{ 9348, 4 }
{ 6018, 6 }
{ 7396, 7 }
{ 3819, 9 }
{ 7013, 8 }
{ 5508, 5 }
{ 3925, 8 }
{ 388, 3 }
{ 9237, 5 }
{ 1504, 5 }
{ 6063, 10 }
{ 9110, 7 }
{ 8281, 5 }
{ 260, 2 }
{ 8569, 7 }
{ 5447, 7 }
{ 8413, 7 }
{ 4211, 6 }
{ 7635, 9 }
{ 2740, 6 }
{ 2121, 4 }
{ 7033, 9 }
{ 2788, 6 }
{ 3046, 8 }
{ 8191, 13 }
{ 768, 2 }
{ 737, 5 }
{ 7865, 9 }
{ 7121, 8 }
{ 4067, 9 }
{ 2912, 5 }
{ 4581, 7 }
{ 4988, 8 }
{ 3261, 8 }
{ 3782, 7 }
{ 8570, 7 }
{ 8769, 4 }
{ 9917, 9 }
{ 1352, 4 }
{ 9316, 5 }
{ 8952, 7 }
{ 2340, 4 }
{ 9697, 7 }
{ 6879, 10 }
{ 6081, 7 }
{ 271, 5 }
{ 6911, 11 }
{ 9939, 8 }
{ 6554, 7 }
{ 4672, 3 }
{ 2857, 6 }
{ 1992, 6 }
{ 7271, 8 }
{ 3458, 5 }
{ 609, 4 }
{ 7374, 8 }
{ 2727, 7 }
{ 6829, 8 }
{ 602, 5 }
{ 9160, 6 }
{ 296, 3 }
{ 8592, 4 }
{ 5057, 6 }
{ 4956, 7 }
{ 4247, 6 }
{ 6906, 9 }
{ 5759, 10 }
{ 2631, 6 }
{ 854, 6 }
{ 2030, 9 }
{ 7962, 8 }
{ 3224, 5 }
{ 7620, 7 }
{ 6786, 5 }
{ 101, 4 }
{ 3590, 5 }
{ 7102, 10 }
{ 7471, 9 }
{ 4408, 5 }
{ 6340, 5 }
{ 2545, 7 }
{ 9722, 9 }
{ 3157, 6 }
{ 9437, 8 }
{ 6975, 10 }
{ 3414, 7 }
{ 1631, 8 }
{ 8963, 5 }
{ 6840, 7 }
{ 6421, 6 }
{ 8988, 6 }
{ 6532, 5 }
{ 8812, 6 }
{ 7584, 6 }
{ 9770, 6 }
{ 8989, 7 }
{ 1398, 7 }
{ 8805, 6 }
{ 8406, 6 }
{ 3561, 8 }
{ 9421, 7 }
{ 3012, 6 }
{ 2944, 4 }
{ 7951, 9 }
{ 860, 6 }
{ 1019, 9 }
{ 3419, 8 }
{ 6918, 6 }
{ 5170, 5 }
{ 7110, 8 }
{ 2174, 7 }
{ 1016, 7 }
{ 7437, 7 }
{ 8892, 7 }
{ 3768, 7 }
{ 3713, 5 }
{ 344, 4 }
{ 9132, 7 }
{ 8386, 4 }
{ 5032, 6 }
{ 3811, 8 }
{ 9701, 8 }
{ 9048, 6 }
{ 1808, 4 }
{ 6507, 8 }
{ 2457, 6 }
{ 4217, 6 }
{ 4223, 8 }
{ 8197, 3 }
{ 4576, 5 }
{ 9725, 10 }
{ 3630, 7 }
{ 3423, 9 }
{ 6609, 7 }
{ 3678, 8 }
{ 9034, 6 }
{ 9196, 8 }
{ 5562, 8 }
{ 7467, 8 }
{ 5437, 8 }
{ 1688, 5 }
{ 8500, 5 }
{ 1809, 5 }
{ 9417, 6 }
{ 5681, 6 }
{ 2527, 9 }
{ 4803, 6 }
{ 9952, 6 }
{ 298, 4 }
{ 2315, 5 }
{ 4751, 7 }
{ 2047, 11 }
{ 1730, 5 }
{ 604, 5 }
{ 3421, 8 }
{ 4631, 6 }
{ 6709, 7 }
{ 56, 3 }
{ 526, 4 }
{ 2790, 7 }
{ 7026, 8 }
{ 3515, 9 }
{ 3898, 8 }
{ 5752, 7 }
{ 9514, 6 }
{ 3179, 7 }
{ 29, 4 }
{ 1945, 7 }
{ 8128, 7 }
{ 4645, 5 }
{ 2026, 8 }
{ 5867, 9 }
{ 6535, 7 }
{ 8141, 10 }
{ 7294, 9 }
{ 482, 5 }
{ 8684, 7 }
{ 6805, 7 }
{ 8581, 5 }
{ 8192, 1 }
{ 4633, 5 }
{ 6633, 8 }
{ 8330, 4 }
{ 2116, 3 }
{ 2224, 4 }
{ 3625, 6 }
{ 2309, 4 }
{ 6237, 7 }
{ 5714, 6 }
{ 5555, 8 }
{ 5113, 9 }
{ 5018, 7 }
{ 1854, 8 }
{ 7656, 8 }
{ 7022, 9 }
{ 7266, 6 }
{ 6281, 5 }
{ 495, 8 }
{ 9173, 8 }
{ 2495, 9 }
{ 5922, 6 }
{ 4659, 6 }
{ 6958, 8 }
{ 8623, 8 }
{ 7227, 8 }
{ 4907, 7 }
{ 2330, 5 }
{ 8250, 5 }
{ 5948, 8 }
{ 6705, 6 }
{ 8159, 12 }
{ 1497, 7 }
{ 5591, 9 }
{ 966, 6 }
{ 1861, 6 }
{ 2271, 8 }
{ 1630, 7 }
{ 6379, 8 }
{ 272, 2 }
{ 5776, 5 }
{ 468, 5 }
{ 2429, 8 }
{ 1380, 5 }
{ 7560, 6 }
{ 9292, 5 }
{ 1432, 5 }
{ 9528, 6 }
{ 4665, 6 }
{ 5029, 7 }
{ 7997, 10 }
{ 3332, 4 }
{ 8595, 6 }
{ 8147, 10 }
{ 3096, 4 }
{ 2731, 7 }
{ 314, 5 }
{ 7766, 8 }
{ 7634, 8 }
{ 2118, 4 }
{ 5624, 8 }
{ 6948, 6 }
{ 2737, 6 }
{ 2676, 6 }
{ 4624, 3 }
{ 2012, 8 }
{ 634, 6 }
