[1, 3, 5, 7], 8, 6
[1, 2, 3], 4, 4
[ 1 1 1 8 1 2 ], 5, 80
[ 1 7 1 7 2 2 7 6 6 6 ], 5, 20
[ 6 1 3 7 ], 16, 19
[ 1 2 1 1 4 4 1 1 4 ], 1, 5
[ 1 1 2 1 2 1 6 1 6 4 ], 15, 27931
[ 1 8 8 8 8 6 6 3 3 ], 24, 475
[ 1 1 1 1 2 1 6 5 1 ], 4, 148
[ 2 3 4 2 7 1 ], 9, 42
[ 2 1 2 1 4 3 1 1 ], 7, 399
[ 1 1 5 ], 5, 7
[ 7 4 1 ], 5, 2
[ 1 2 1 3 1 5 6 1 1 ], 1, 5
[ 1 1 1 1 1 5 5 ], 12, 2525
[ 1 1 2 1 1 3 4 ], 11, 1445
[ 1 1 1 2 2 1 1 ], 1, 5
[ 10 7 1 1 6 ], 10, 21
[ 1 3 5 4 8 2 4 3 6 5 ], 36, 38312
[ 1 1 1 5 1 8 8 4 8 6 ], 41, 524652
[ 1 1 1 3 3 2 ], 4, 28
[ 1 5 1 1 5 3 3 3 5 ], 12, 872
[ 1 1 1 6 6 5 5 5 4 1 4 ], 7, 198
[ 1 8 7 7 5 3 ], 23, 107
[ 1 5 1 1 8 1 ], 9, 259
[ 1 7 7 5 2 ], 21, 85
[ 1 1 1 2 ], 1, 3
[ 5 2 6 8 1 9 ], 30, 346
[ 7 2 5 2 1 ], 2, 3
[ 2 8 10 15 16 30 32 64 ], 151, 2369
[ 5 8 9 11 12 15 ], 23, 4
[ 5 10 20 40 80 ], 140, 140
[ 1 6 4 ], 6, 3
[ 1 10 4 10 10 6 10 8 ], 44, 1054
[ 10 4 2 5 6 3 8 1 ], 30, 2081
[ 3 4 10 1 6 9 2 12 ], 40, 4465
[ 1 1 1 10 10 10 9 1 ], 41, 68556
[ 1 6 1 8 8 3 8 4 4 ], 2, 3
[ 2 1 1 1 1 1 ], 5, 166
[ 1 2 1 1 1 1 ], 1, 5
[ 1 1 6 6 3 6 4 6 ], 2, 3
[ 1 1 1 1 2 1 ], 4, 86
[ 1 1 2 1 3 1 ], 3, 25
[ 1 1 1 2 1 3 ], 8, 386
[ 6 1 8 2 3 1 4 1 1 ], 23, 53113
[ 1 6 6 2 2 ], 6, 12
[ 1 3 1 2 ], 5, 16
[ 1 2 1 3 ], 6, 23
[ 1 1 2 1 ], 3, 13
[ 2 1 1 3 ], 1, 2
[ 1 2 1 1 ], 4, 22
[ 3 1 1 2 ], 2, 4
[ 1 3 3 3 ], 3, 4
[ 1 1 4 2 3 ], 6, 27
[ 1 1 1 4 4 ], 10, 140
[ 1 2 3 1 4 ], 5, 18
[ 1 1 1 3 1 ], 4, 39
[ 1 4 1 2 3 ], 5, 18
[ 1 1 4 4 4 ], 6, 16
[ 2 1 3 1 4 ], 7, 38
[ 2 3 1 1 4 ], 6, 27
[ 1 1 3 3 1 ], 5, 33
[ 3 1 2 1 4 ], 4, 12
[ 3 2 1 1 4 ], 9, 71
[ 1 3 2 2 1 ], 4, 16
[ 1 4 4 4 4 ], 5, 5
[ 4 1 1 2 3 ], 7, 38
[ 1 4 1 4 4 ], 10, 50
[ 1 5 4 3 2 ], 1, 1
[ 1 6 5 4 3 2 ], 3, 3
[ 1 1 2 3 ], 6, 23
[ 9 6 8 3 7 ], 20, 6
[ 1 9 9 8 8 ], 9, 5
[ 6 9 2 5 1 4 ], 13, 40
[ 3 5 8 4 9 10 ], 20, 16
[ 1 1 1 8 1 1 ], 8, 496
[ 5 1 1 2 1 6 5 4 ], 4, 23
[ 1 1 3 5 7 ], 8, 25
[ 1 2 4 3 1 ], 6, 27
[ 1 1 2 2 1 ], 3, 16
[ 1 5 1 1 1 1 1 5 5 ], 14, 18390
[ 1 5 5 4 1 1 ], 2, 6
[ 1 1 2 3 4 ], 3, 7
[ 1 1 2 1 4 ], 5, 37
[ 1 1 1 1 7 7 6 1 ], 7, 337
[ 1 1 3 1 7 7 6 1 ], 2, 10
[ 1 2 6 5 4 9 3 7 8 ], 1, 1
[ 2 3 4 ], 2, 1
[ 7 8 9 ], 16, 2
[ 1 2 6 5 4 9 3 7 8 ], 19, 393
[ 2 3 4 ], 7, 2
[ 3 4 5 ], 9, 2
[ 4 5 ], 4, 1
[ 1 2 3 4 5 6 ], 20, 282
[ 5 4 3 2 1 ], 9, 23
[ 6 5 4 3 2 1 ], 10, 35
[ 1 2 3 4 5 6 ], 3, 3
[ 5 4 3 2 1 ], 6, 10
[ 6 5 4 3 2 1 ], 15, 110
[ 1 2 3 4 5 6 7 8 9 10 ], 17, 267
[ 1 2 3 4 5 6 7 8 9 10 ], 3, 3
[ 1 2 3 4 5 ], 3, 3
[ 1 2 3 5 4 ], 9, 23
[ 2 1 ], 1, 1
[ 7 6 ], 7, 1
[ 1 2 ], 2, 2
[ 3 5 2 4 1 ], 3, 3
[ 3 5 2 4 1 ], 9, 23
[ 1 2 3 4 5 ], 7, 13
[ 2 3 5 2 5 1 1 2 1 2 3 2 5 2 5 ], 3, 30
[ 4 5 4 1 3 ], 14, 41
[ 1 3 1 ], 4, 7
[ 3 1 2 1 ], 6, 23
[ 2 1 5 1 ], 7, 24
[ 1 2 3 1 2 3 3 ], 1, 2
[ 1 2 1 5 4 3 2 1 ], 13, 1932
[ 2 1 3 4 3 2 ], 4, 9
[ 1 2 3 3 ], 2, 2
[ 1 2 1 4 2 1 ], 7, 136
[ 2 1 4 1 3 1 1 ], 2, 11
[ 5 3 4 2 3 2 2 ], 2, 3
[ 1 3 2 1 5 1 2 4 2 ], 9, 697
[ 1 2 5 2 4 1 ], 10, 149
[ 4 1 1 ], 5, 8
[ 1 2 5 ], 6, 5
[ 3 2 1 1 ], 6, 23
[ 2 1 4 3 2 1 ], 9, 136
[ 1 2 3 5 1 2 1 ], 1, 3
[ 5 5 5 4 4 3 1 2 2 ], 12, 223
[ 5 1 4 5 4 2 3 1 2 ], 2, 5
[ 1 2 4 2 ], 3, 3
[ 1 3 1 5 1 ], 2, 6
[ 2 5 4 2 1 1 ], 12, 263
[ 1 3 1 3 1 ], 4, 21
[ 2 1 2 5 3 2 ], 13, 225
[ 2 1 4 3 1 2 ], 3, 9
[ 1 4 4 ], 1, 1
[ 2 4 2 2 5 ], 8, 22
[ 2 1 2 5 2 2 1 ], 10, 421
[ 1 1 1 1 1 5 1 ], 7, 813
[ 5 3 2 5 ], 3, 1
[ 1 3 5 3 1 ], 4, 9
[ 2 4 ], 2, 1
[ 4 3 2 1 5 ], 10, 30
[ 2 1 3 4 1 2 1 5 4 ], 10, 772
[ 2 4 3 2 ], 5, 2
[ 1 5 1 ], 2, 3
[ 1 4 1 ], 2, 3
[ 5 3 1 ], 4, 2
[ 1 1 1 ], 2, 6
[ 1 3 5 4 2 2 4 3 2 5 ], 30, 67572
[ 5 4 5 5 3 1 2 2 4 ], 5, 14
[ 5 2 2 2 1 1 ], 11, 304
[ 1 2 5 2 1 ], 4, 14
[ 2 5 3 1 ], 9, 16
[ 1 2 2 ], 3, 3
[ 1 2 4 ], 2, 2
[ 3 4 1 2 1 2 ], 7, 65
[ 1 3 5 1 2 1 ], 11, 406
[ 1 2 2 3 1 ], 3, 9
[ 2 1 2 5 1 4 ], 5, 23
[ 2 2 1 ], 3, 3
[ 1 1 1 1 1 ], 2, 15
[ 1 3 5 2 2 2 ], 4, 11
[ 1 3 5 2 2 2 1 3 ], 3, 12
[ 1 3 5 1 1 ], 9, 112
[ 5 1 2 1 2 5 2 1 ], 8, 332
[ 2 3 4 2 1 1 ], 5, 27
[ 1 3 2 5 ], 10, 20
[ 1 5 2 3 1 2 4 5 ], 22, 6828
[ 2 1 3 1 ], 6, 23
[ 4 1 1 2 1 ], 5, 37
[ 2 5 1 ], 7, 6
[ 4 2 4 2 1 ], 12, 80
[ 5 6 1 ], 10, 4
[ 4 3 6 2 3 ], 17, 38
[ 30 20 10 ], 31, 0
[ 4 8 12 ], 13, 0
[ 12 8 4 ], 19, 0
[ 5 6 10 3 2 ], 22, 33
[ 20 10 30 ], 32, 0
[ 7 8 3 10 9 7 8 ], 47, 225
[ 1 9 7 9 7 9 8 ], 21, 32
[ 1 3 4 ], 6, 4
[ 1 7 9 1 4 8 ], 27, 487
[ 1 10 8 7 4 ], 6, 2
[ 1 8 7 ], 13, 3
[ 1 1 20 20 ], 9, 10
[ 1 10 8 6 5 4 ], 31, 200
[ 1 6 5 ], 4, 1
[ 6 4 6 8 2 4 6 2 4 6 ], 27, 0
[ 6 8 10 12 2 4 6 6 8 10 ], 63, 0
[ 1 1 1 1 12 12 12 12 12 12 ], 8, 165
[ 1 6 6 4 1 6 ], 9, 30
[ 10 8 6 6 4 2 ], 25, 0
[ 12 4 8 ], 2, 0
[ 1 10 3 5 3 ], 2, 1
[ 2 4 6 ], 7, 0
[ 8 7 1 ], 6, 1
[ 2 4 6 8 ], 13, 0
[ 1 1 7 7 5 5 ], 23, 372
[ 1 4 3 ], 6, 4
[ 20 30 10 ], 36, 0
[ 2 2 ], 1, 0
[ 115 ], 95, 0
[ 20 5 10 40 15 25 ], 7, 0
[ 200 50 100 400 150 250 ], 20, 0
[ 10 20 30 80 70 40 ], 234, 0
[ 100 ], 78, 0
[ 600 ], 390, 0
[ 30 6 20 10 ], 18, 1
[ 14 12 10 12 14 16 ], 15, 0
[ 8 4 1 8 ], 19, 14
[ 1 6 5 1 ], 9, 19
[ 12 14 16 14 12 10 ], 21, 0
[ 3 7 7 3 1 ], 5, 3
[ 7 5 3 9 1 ], 2, 1
[ 7 3 3 7 1 ], 2, 1
[ 7 3 1 3 7 ], 2, 1
[ 1 6 5 5 1 ], 4, 5
[ 10 8 15 1 ], 6, 1
[ 51 ], 45, 0
[ 1 1 4 5 ], 8, 19
[ 76 ], 31, 0
[ 1 5 10 20 40 80 ], 118, 598
[ 1 8 10 12 ], 28, 14
[ 1 6 8 ], 10, 3
[ 62 ], 6, 0
[ 1 12 4 ], 2, 1
[ 1 18 16 ], 27, 3
[ 1 5 1 1 5 ], 4, 15
[ 1 15 1 1 ], 7, 36
[ 131 ], 111, 0
[ 111 ], 53, 0
[ 103 ], 52, 0
[ 1 10 10 5 5 ], 7, 3
[ 1 10 7 7 7 ], 9, 4
[ 1 2 6 10 18 54 ], 48, 369
[ 57 ], 45, 0
[ 106 ], 49, 0
[ 74 ], 71, 0
[ 63 ], 47, 0
[ 1 2 6 18 36 54 ], 70, 549
[ 75 ], 63, 0
[ 1 5 10 20 40 ], 24, 10
[ 1 1 5 5 4 ], 13, 74
[ 1 8 8 8 5 8 8 7 ], 18, 43
[ 1 9 9 7 9 8 ], 3, 1
[ 1 5 5 3 5 ], 2, 1
[ 1 1 7 7 1 9 9 9 ], 22, 1268
[ 1 8 8 7 7 5 5 ], 39, 710
[ 1 1 9 5 ], 8, 13
[ 1 1 1 8 ], 5, 21
[ 1 6 6 2 6 6 ], 5, 3
[ 1 6 6 4 6 4 ], 24, 178
[ 42 ], 1, 0
[ 6 20 30 10 ], 29, 0
[ 10 8 6 5 4 2 ], 34, 181
[ 10 12 15 18 20 ], 26, 0
[ 7 6 11 ], 12, 1
[ 6 8 10 ], 11, 0
[ 1 6 1 1 8 8 8 6 6 8 ], 4, 15
[ 44 ], 7, 0
[ 1 6 6 ], 3, 1
[ 1 11 7 ], 2, 1
[ 64 ], 36, 0
[ 52 ], 49, 0
[ 46 ], 31, 0
[ 1 8 4 ], 6, 2
[ 68 ], 28, 0
[ 14 12 12 10 14 16 ], 29, 0
[ 56 ], 34, 0
[ 8 6 4 ], 9, 0
[ 18 16 14 ], 42, 1
[ 59 ], 12, 0
[ 53 ], 15, 0
[ 41 ], 19, 0
[ 1 5 5 ], 2, 1
[ 1 7 3 7 5 ], 21, 60
[ 34 ], 29, 0
[ 43 ], 12, 0
[ 39 ], 24, 0
[ 6 1 6 6 6 7 ], 3, 1
[ 47 ], 21, 0
[ 58 ], 19, 0
[ 49 ], 22, 0
[ 45 ], 1, 0
[ 33 ], 6, 0
[ 60 ], 2, 0
[ 54 ], 14, 0
[ 5 3 6 5 18 ], 7, 0
[ 40 ], 10, 0
[ 20 1 10 20 ], 25, 5
[ 15 1 10 8 ], 4, 1
[ 145 ], 50, 0
[ 133 ], 132, 0
[ 118 ], 70, 0
[ 8 4 ], 10, 0
[ 1 40 1 1 ], 21, 253
[ 70 ], 53, 0
[ 37 ], 25, 0
[ 40 1 20 10 ], 57, 14
[ 61 ], 38, 0
[ 36 ], 27, 0
[ 31 ], 28, 0
[ 26 ], 13, 0
[ 4 8 1 8 ], 11, 5
[ 24 ], 17, 0
[ 7 5 9 ], 15, 1
[ 7 9 ], 3, 0
[ 9 7 ], 13, 0
[ 10 7 1 1 6 ], 22, 130
[ 25 ], 16, 0
[ 28 ], 19, 0
[ 110 ], 25, 0
[ 150 ], 120, 0
[ 73 ], 7, 0
[ 1 80 70 70 ], 40, 1
[ 55 ], 44, 0
[ 6 4 ], 8, 1
[ 80 70 20 60 ], 129, 0
[ 1 1 1 20 ], 7, 36
[ 170 ], 149, 0
[ 142 ], 88, 0
[ 96 ], 89, 0
[ 120 ], 24, 0
[ 5 10 20 40 80 ], 9, 0
[ 80 ], 73, 0
[ 1 6 4 ], 8, 4
[ 38 ], 8, 0
[ 35 ], 8, 0
[ 32 ], 18, 0
[ 1 1 30 ], 19, 20
[ 50 ], 9, 0
[ 19 ], 9, 0
[ 7 ], 4, 0
[ 30 ], 20, 0
[ 1 20 20 ], 6, 1
[ 10 20 ], 19, 0
[ 29 ], 8, 0
[ 27 ], 4, 0
[ 21 ], 2, 0
[ 20 ], 3, 0
[ 18 ], 2, 0
[ 22 ], 21, 0
[ 17 ], 11, 0
[ 10 ], 2, 0
[ 8 ], 1, 0
[ 9 ], 3, 0
[ 11 ], 3, 0
[ 12 ], 8, 0
[ 14 ], 10, 0
[ 4 ], 2, 0
[ 7 8 9 ], 23, 2
[ 7 8 9 ], 14, 1
[ 3 2 ], 1, 0
[ 4 5 ], 1, 0
[ 7 6 ], 5, 0
[ 4 3 2 ], 8, 4
[ 4 4 4 4 4 ], 1, 0
[ 5 3 2 5 ], 4, 1
[ 5 2 1 ], 4, 3
[ 2 4 2 2 ], 3, 0
[ 30 20 10 ], 14, 0
[ 8 7 9 10 3 7 ], 38, 57
[ 4 8 12 ], 5, 0
[ 12 8 4 ], 23, 0
[ 6 1 5 ], 2, 1
[ 4 2 6 ], 7, 0
[ 20 10 30 ], 14, 0
[ 7 8 3 10 9 7 8 ], 1, 0
[ 6 5 1 ], 3, 1
[ 1 7 8 ], 5, 1
[ 1 2 8 10 15 16 30 32 ], 109, 15668
[ 3 5 6 9 8 7 ], 2, 0
[ 1 1 9 7 3 7 ], 22, 335
[ 9 7 8 7 3 8 10 ], 47, 225
[ 1 1 1 1 9 9 ], 8, 165
[ 1 1 20 20 ], 15, 16
[ 1 6 5 ], 10, 4
[ 1 1 1 1 12 12 12 12 12 12 ], 9, 220
[ 10 8 6 8 6 4 6 2 4 2 ], 7, 0
[ 12 10 8 16 6 4 12 2 10 8 ], 55, 0
[ 10 8 6 6 4 2 ], 33, 0
[ 1 5 1 6 1 ], 10, 103
[ 2 4 6 ], 3, 0
[ 2 4 6 8 ], 7, 0
[ 6 4 2 ], 1, 0
[ 1 1 9 9 5 5 ], 22, 248
[ 20 30 10 ], 47, 0
[ 5 3 4 2 2 2 2 ], 1, 0
[ 2 2 2 4 2 2 2 ], 11, 0
[ 115 ], 12, 0
[ 20 5 10 40 15 25 ], 57, 0
[ 200 50 100 400 150 250 ], 35, 0
[ 10 20 30 80 70 40 ], 63, 0
[ 100 ], 36, 0
[ 600 ], 536, 0
[ 14 12 10 12 14 16 ], 41, 0
[ 8 4 1 8 ], 18, 14
[ 7 5 3 2 8 2 ], 26, 222
[ 1 6 5 1 ], 3, 4
[ 6 20 10 30 ], 24, 1
[ 12 14 16 14 12 10 ], 17, 0
[ 5 1 5 ], 3, 1
[ 7 5 3 9 1 ], 23, 65
[ 6 6 6 6 1 5 7 ], 16, 33
[ 1 5 7 6 6 6 6 ], 33, 497
[ 10 8 15 1 ], 5, 1
[ 51 ], 8, 0
[ 20 10 40 1 ], 56, 14
[ 1 1 4 5 ], 3, 4
[ 76 ], 37, 0
[ 1 5 10 20 40 80 ], 139, 1014
[ 1 6 6 5 ], 9, 4
[ 1 8 10 12 ], 14, 4
[ 1 6 8 ], 11, 3
[ 62 ], 42, 0
[ 1 14 12 12 10 14 ], 54, 129
[ 1 18 16 ], 21, 3
[ 1 20 1 10 ], 5, 6
[ 1 15 1 1 ], 14, 120
[ 131 ], 17, 0
[ 111 ], 44, 0
[ 103 ], 67, 0
[ 1 10 8 ], 12, 3
[ 1 1 7 ], 6, 7
[ 1 10 7 7 7 ], 19, 14
[ 57 ], 32, 0
[ 106 ], 64, 0
[ 74 ], 47, 0
[ 63 ], 56, 0
[ 1 2 6 18 36 54 ], 23, 33
[ 1 1 2 6 18 36 ], 15, 108
[ 75 ], 1, 0
[ 1 5 10 20 40 ], 74, 140
[ 1 1 5 5 4 ], 3, 4
[ 1 1 5 4 4 ], 3, 4
[ 6 9 5 1 ], 17, 12
[ 42 ], 36, 0
[ 6 20 30 10 ], 62, 7
[ 10 12 15 18 20 ], 71, 4
[ 4 7 9 ], 19, 1
[ 1 7 1 ], 3, 4
[ 6 8 10 ], 9, 0
[ 3 6 7 9 10 13 ], 47, 88
[ 44 ], 40, 0
[ 4 6 4 ], 5, 0
[ 7 9 13 4 8 10 ], 2, 0
[ 1 6 6 ], 4, 1
[ 64 ], 14, 0
[ 52 ], 46, 0
[ 46 ], 1, 0
[ 8 4 2 ], 3, 0
[ 68 ], 33, 0
[ 14 12 12 10 14 16 ], 27, 0
[ 1 1 1 12 1 1 ], 7, 330
[ 56 ], 41, 0
[ 18 16 14 ], 6, 0
[ 59 ], 15, 0
[ 53 ], 17, 0
[ 41 ], 30, 0
[ 1 1 1 9 9 ], 14, 162
[ 1 5 5 ], 8, 3
[ 7 3 9 5 1 ], 23, 65
[ 7 3 7 3 1 ], 12, 21
[ 34 ], 7, 0
[ 48 ], 8, 0
[ 43 ], 1, 0
[ 39 ], 31, 0
[ 47 ], 17, 0
[ 58 ], 53, 0
[ 49 ], 15, 0
[ 45 ], 5, 0
[ 33 ], 15, 0
[ 60 ], 47, 0
[ 54 ], 10, 0
[ 5 1 6 5 1 ], 15, 84
[ 5 3 6 5 18 ], 35, 41
[ 15 1 10 8 ], 5, 1
[ 145 ], 84, 0
[ 133 ], 105, 0
[ 118 ], 30, 0
[ 8 4 ], 6, 0
[ 10 8 6 ], 11, 0
[ 1 40 1 1 ], 26, 378
[ 70 ], 24, 0
[ 37 ], 16, 0
[ 40 1 20 10 ], 26, 4
[ 61 ], 18, 0
[ 36 ], 35, 0
[ 31 ], 5, 0
[ 26 ], 11, 0
[ 1 1 4 ], 3, 4
[ 24 ], 2, 0
[ 7 5 9 ], 11, 0
[ 7 9 ], 15, 0
[ 7 4 1 ], 2, 1
[ 9 7 ], 10, 0
[ 25 ], 24, 0
[ 28 ], 17, 0
[ 110 ], 54, 0
[ 150 ], 129, 0
[ 73 ], 69, 0
[ 140 ], 126, 0
[ 1 80 70 70 ], 109, 4
[ 55 ], 49, 0
[ 6 4 ], 7, 0
[ 80 70 20 60 ], 34, 0
[ 1 1 1 20 ], 14, 120
[ 170 ], 90, 0
[ 142 ], 70, 0
[ 96 ], 25, 0
[ 5 8 9 11 12 15 ], 57, 54
[ 120 ], 84, 0
[ 5 10 20 40 80 ], 7, 0
[ 80 ], 34, 0
[ 38 ], 9, 0
[ 35 ], 15, 0
[ 32 ], 10, 0
[ 3 5 8 4 9 10 ], 2, 0
[ 16 ], 14, 0
[ 50 ], 21, 0
[ 30 ], 25, 0
[ 1 20 20 ], 2, 1
[ 10 20 ], 8, 0
[ 23 ], 1, 0
[ 29 ], 22, 0
[ 27 ], 12, 0
[ 21 ], 20, 0
[ 20 ], 9, 0
[ 18 ], 8, 0
[ 22 ], 3, 0
[ 17 ], 4, 0
[ 10 ], 4, 0
[ 5 ], 1, 0
[ 13 ], 9, 0
[ 15 ], 5, 0
[ 6 ], 2, 0
[ 3 4 5 ], 6, 1
[ 4 5 ], 7, 0
[ 4 3 2 ], 1, 0
[ 2 4 2 2 2 4 2 2 4 2 ], 25, 0
[ 4 4 4 4 4 ], 2, 0
[ 2 4 ], 5, 0
[ 2 4 2 2 ], 1, 0
[ 5 6 1 ], 4, 1
[ 30 20 10 ], 13, 0
[ 4 8 12 ], 22, 0
[ 12 8 4 ], 6, 0
[ 4 2 6 ], 3, 0
[ 20 10 30 ], 31, 0
[ 7 3 10 9 7 8 ], 6, 1
[ 3 5 2 4 ], 13, 10
[ 1 7 8 ], 14, 4
[ 1 10 8 7 4 ], 28, 61
[ 1 8 7 ], 3, 1
[ 8 9 7 3 7 10 ], 39, 60
[ 1 1 5 5 ], 9, 20
[ 1 1 8 8 ], 7, 8
[ 1 4 4 1 4 4 ], 15, 224
[ 1 1 20 20 ], 8, 9
[ 1 6 5 ], 9, 3
[ 12 4 8 ], 7, 0
[ 8 4 12 ], 14, 0
[ 8 7 1 ], 12, 3
[ 20 30 10 ], 51, 0
[ 2 4 2 2 2 4 2 2 2 4 2 2 2 ], 27, 0
[ 2 2 2 4 2 2 2 ], 15, 0
[ 5 5 ], 3, 0
[ 2 2 4 ], 1, 0
[ 2 4 2 ], 1, 0
[ 115 ], 62, 0
[ 200 50 100 400 150 250 ], 1065, 0
[ 10 20 30 80 70 40 ], 38, 0
[ 100 ], 65, 0
[ 600 ], 347, 0
[ 30 6 20 10 ], 17, 0
[ 14 12 10 12 14 16 ], 20, 1
[ 3 2 8 6 9 5 ], 29, 115
[ 4 4 1 ], 3, 1
[ 1 6 5 1 ], 10, 23
[ 6 20 10 30 ], 12, 1
[ 12 14 16 14 12 10 ], 57, 0
[ 3 7 1 7 3 ], 16, 44
[ 7 3 1 3 7 ], 19, 67
[ 10 20 20 1 ], 15, 2
[ 20 8 6 4 ], 16, 4
[ 51 ], 44, 0
[ 20 10 40 1 ], 4, 1
[ 4 8 8 1 ], 11, 5
[ 2 3 ], 1, 0
[ 5 7 4 9 8 10 ], 6, 0
[ 76 ], 74, 0
[ 1 1 5 10 20 40 ], 49, 825
[ 1 6 1 30 ], 22, 56
[ 1 8 10 12 ], 16, 5
[ 1 3 6 ], 8, 4
[ 62 ], 4, 0
[ 1 14 12 12 10 14 ], 59, 156
[ 131 ], 24, 0
[ 111 ], 48, 0
[ 103 ], 69, 0
[ 1 10 8 ], 7, 1
[ 1 1 8 1 ], 4, 15
[ 1 6 6 3 3 ], 17, 50
[ 1 1 4 7 8 ], 18, 113
[ 1 4 7 ], 6, 2
[ 1 10 10 5 5 ], 13, 8
[ 57 ], 8, 0
[ 106 ], 24, 0
[ 74 ], 30, 0
[ 63 ], 45, 0
[ 75 ], 58, 0
[ 1 5 10 20 40 ], 42, 36
[ 1 1 5 5 4 ], 8, 23
[ 1 9 9 7 9 8 ], 38, 136
[ 1 1 7 2 ], 5, 12
[ 6 9 5 1 ], 18, 14
[ 1 1 1 8 ], 7, 36
[ 42 ], 6, 0
[ 1 1 1 1 7 ], 6, 84
[ 10 12 15 18 20 ], 69, 5
[ 4 7 9 ], 6, 0
[ 7 6 11 ], 19, 1
[ 1 7 1 ], 5, 6
[ 6 8 10 ], 22, 2
[ 44 ], 27, 0
[ 1 1 1 13 13 13 ], 25, 624
[ 6 1 3 ], 5, 2
[ 1 6 6 ], 9, 3
[ 1 11 7 ], 5, 1
[ 64 ], 35, 0
[ 52 ], 17, 0
[ 46 ], 9, 0
[ 8 4 2 ], 13, 0
[ 68 ], 21, 0
[ 14 12 12 10 14 16 ], 21, 0
[ 56 ], 47, 0
[ 8 6 4 ], 5, 0
[ 18 16 14 ], 29, 0
[ 59 ], 46, 0
[ 53 ], 21, 0
[ 41 ], 10, 0
[ 1 1 1 7 7 ], 6, 28
[ 7 3 7 3 1 ], 5, 3
[ 34 ], 9, 0
[ 48 ], 39, 0
[ 43 ], 15, 0
[ 39 ], 38, 0
[ 47 ], 30, 0
[ 58 ], 55, 0
[ 49 ], 41, 0
[ 45 ], 34, 0
[ 33 ], 7, 0
[ 60 ], 5, 0
[ 54 ], 28, 0
[ 40 ], 6, 0
[ 20 1 10 20 ], 24, 5
[ 15 1 10 8 ], 2, 1
[ 1 1 1 5 5 ], 9, 85
[ 145 ], 93, 0
[ 133 ], 8, 0
[ 118 ], 16, 0
[ 1 40 1 1 ], 34, 630
[ 70 ], 50, 0
[ 37 ], 9, 0
[ 40 1 20 10 ], 48, 10
[ 61 ], 7, 0
[ 36 ], 1, 0
[ 26 ], 25, 0
[ 24 ], 5, 0
[ 7 9 ], 10, 0
[ 25 ], 17, 0
[ 28 ], 8, 0
[ 110 ], 6, 0
[ 150 ], 31, 0
[ 73 ], 59, 0
[ 140 ], 102, 0
[ 1 80 70 70 ], 58, 1
[ 55 ], 36, 0
[ 6 4 ], 1, 0
[ 80 70 20 60 ], 11, 0
[ 1 1 1 20 ], 8, 45
[ 170 ], 5, 0
[ 142 ], 38, 0
[ 2 8 10 15 16 30 32 64 ], 155, 2686
[ 96 ], 12, 0
[ 5 8 9 11 12 15 ], 18, 2
[ 120 ], 106, 0
[ 5 10 20 40 80 ], 78, 0
[ 80 ], 23, 0
[ 38 ], 26, 0
[ 1 1 4 4 4 ], 7, 20
[ 1 4 4 4 4 ], 7, 5
[ 1 4 1 4 4 ], 7, 20
[ 1 9 9 8 8 ], 24, 19
[ 35 ], 7, 0
[ 32 ], 16, 0
[ 1 1 1 8 1 1 ], 7, 330
[ 16 ], 9, 0
[ 1 1 30 ], 14, 15
[ 50 ], 23, 0
[ 1 20 1 ], 12, 13
[ 19 ], 14, 0
[ 7 ], 5, 0
[ 30 ], 22, 0
[ 1 20 20 ], 17, 1
[ 10 20 ], 23, 0
[ 23 ], 18, 0
[ 29 ], 1, 0
[ 27 ], 9, 0
[ 21 ], 4, 0
[ 20 ], 14, 0
[ 18 ], 14, 0
[ 22 ], 4, 0
[ 17 ], 13, 0
[ 10 ], 6, 0
[ 8 ], 3, 0
[ 9 ], 4, 0
[ 11 ], 7, 0
[ 12 ], 1, 0
[ 13 ], 6, 0
[ 14 ], 12, 0
[ 3 ], 1, 0
[ 4 ], 3, 0
[ 15 ], 1, 0
[ 7 8 9 ], 10, 0
[ 2 3 4 ], 8, 4
[ 6 ], 5, 0
[ 7 8 9 ], 12, 0
[ 3 4 5 ], 10, 2
[ 4 5 ], 2, 0
[ 7 6 ], 1, 0
[ 7 6 ], 2, 0
[ 5 3 4 2 3 2 2 ], 1, 0
[ 2 4 2 2 2 4 2 2 4 2 ], 19, 0
[ 4 2 4 ], 5, 0
[ 4 4 4 4 4 ], 13, 0
[ 1 4 4 ], 6, 3
[ 2 4 3 2 ], 10, 16
[ 1 3 5 ], 2, 1
[ 2 4 ], 3, 0
[ 5 6 1 ], 2, 1
[ 30 20 10 ], 17, 0
[ 9 7 8 7 3 10 ], 5, 0
[ 4 8 12 ], 17, 0
[ 6 5 10 4 8 1 8 ], 39, 746
[ 6 1 5 ], 4, 1
[ 7 3 10 9 7 8 ], 38, 57
[ 1 1 7 7 1 9 9 1 ], 5, 56
[ 1 1 8 10 ], 5, 6
[ 6 5 1 ], 10, 4
[ 1 4 7 8 10 ], 24, 41
[ 1 7 8 ], 4, 1
[ 1 8 7 ], 11, 3
[ 3 8 6 7 5 9 ], 2, 0
[ 1 1 4 4 ], 7, 16
[ 1 1 8 8 ], 11, 20
[ 1 1 1 1 9 9 ], 17, 1470
[ 1 1 20 20 ], 5, 6
[ 3 4 5 5 6 7 ], 2, 0
[ 6 4 6 8 2 4 6 2 4 6 ], 13, 0
